"ch_version","name","value","changed","description","min","max","disallowed_values","readonly","type","default","alias_for","is_obsolete","tier"
"25.7.3.13","query_plan_optimize_projection","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","query_cache_store_results_of_queries_with_nondeterministic_functions","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","allow_experimental_annoy_index","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","max_threads_for_annoy_index_creation","4",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","4","",1,"Obsolete"
"25.7.3.13","annoy_index_search_k_nodes","-1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Int64","-1","",1,"Obsolete"
"25.7.3.13","max_limit_for_ann_queries","-1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Int64","-1","",1,"Obsolete"
"25.7.3.13","allow_experimental_usearch_index","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","optimize_move_functions_out_of_any","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","allow_experimental_undrop_table_query","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","allow_experimental_s3queue","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","query_plan_optimize_primary_key","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","optimize_monotonous_functions_in_order_by","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","http_max_chunk_size","107374182400",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","107374182400","",1,"Obsolete"
"25.7.3.13","iceberg_engine_ignore_schema_evolution","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","parallel_replicas_single_task_marks_count_multiplier","2",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Float","2","",1,"Obsolete"
"25.7.3.13","allow_experimental_database_materialized_mysql","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","0","",1,"Obsolete"
"25.7.3.13","allow_experimental_shared_set_join","1",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"Bool","1","",1,"Obsolete"
"25.7.3.13","min_external_sort_block_bytes","104857600",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","104857600","",1,"Obsolete"
"25.7.3.13","distributed_cache_read_alignment","0",0,"Obsolete setting, does nothing.",\N,\N,"[]",0,"UInt64","0","",1,"Obsolete"
"25.7.3.13","format_csv_delimiter",",",0,"The character to be considered as a delimiter in CSV data. If setting with a string, a string has to have a length of 1.",\N,\N,"[]",0,"Char",",","",0,"Production"
"25.7.3.13","format_csv_allow_single_quotes","0",0,"If it is set to true, allow strings in single quotes.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","format_csv_allow_double_quotes","1",0,"If it is set to true, allow strings in double quotes.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","output_format_csv_serialize_tuple_into_separate_columns","1",0,"If it set to true, then Tuples in CSV format are serialized as separate columns (that is, their nesting in the tuple is lost)",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_csv_deserialize_separate_columns_into_tuple","1",0,"If it set to true, then separate columns written in CSV format can be deserialized to Tuple column.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","output_format_csv_crlf_end_of_line","0",0,"If it is set true, end of line in CSV format will be \\r\\n instead of \\n.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_csv_allow_cr_end_of_line","0",0,"If it is set true, \\r will be allowed at end of line not followed by \\n",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_csv_enum_as_number","0",0,"Treat inserted enum values in CSV formats as enum indices",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_csv_arrays_as_nested_csv","0",0,"When reading Array from CSV, expect that its elements were serialized in nested CSV and then put into string. Example: \""[\""\""Hello\""\"", \""\""world\""\"", \""\""42\""\""\""\"" TV\""\""]\"". Braces around array can be omitted.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_skip_unknown_fields","1",0,"Enables or disables skipping insertion of extra data.

When writing data, ClickHouse throws an exception if input data contain columns that do not exist in the target table. If skipping is enabled, ClickHouse does not insert extra data and does not throw an exception.

Supported formats:

- [JSONEachRow](/interfaces/formats/JSONEachRow) (and other JSON formats)
- [BSONEachRow](/interfaces/formats/BSONEachRow) (and other JSON formats)
- [TSKV](/interfaces/formats/TSKV)
- All formats with suffixes WithNames/WithNamesAndTypes
- [MySQLDump](/interfaces/formats/MySQLDump)
- [Native](/interfaces/formats/Native)

Possible values:

- 0 — Disabled.
- 1 — Enabled.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_with_names_use_header","1",0,"Enables or disables checking the column order when inserting data.

To improve insert performance, we recommend disabling this check if you are sure that the column order of the input data is the same as in the target table.

Supported formats:

- [CSVWithNames](/interfaces/formats/CSVWithNames)
- [CSVWithNamesAndTypes](/interfaces/formats/CSVWithNamesAndTypes)
- [TabSeparatedWithNames](/interfaces/formats/TabSeparatedWithNames)
- [TabSeparatedWithNamesAndTypes](/interfaces/formats/TabSeparatedWithNamesAndTypes)
- [JSONCompactEachRowWithNames](/interfaces/formats/JSONCompactEachRowWithNames)
- [JSONCompactEachRowWithNamesAndTypes](/interfaces/formats/JSONCompactEachRowWithNamesAndTypes)
- [JSONCompactStringsEachRowWithNames](/interfaces/formats/JSONCompactStringsEachRowWithNames)
- [JSONCompactStringsEachRowWithNamesAndTypes](/interfaces/formats/JSONCompactStringsEachRowWithNamesAndTypes)
- [RowBinaryWithNames](/interfaces/formats/RowBinaryWithNames)
- [RowBinaryWithNamesAndTypes](/interfaces/formats/RowBinaryWithNamesAndTypes)
- [CustomSeparatedWithNames](/interfaces/formats/CustomSeparatedWithNames)
- [CustomSeparatedWithNamesAndTypes](/interfaces/formats/CustomSeparatedWithNamesAndTypes)

Possible values:

- 0 — Disabled.
- 1 — Enabled.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_with_types_use_header","1",0,"Controls whether format parser should check if data types from the input data match data types from the target table.

Supported formats:

- [CSVWithNamesAndTypes](/interfaces/formats/CSVWithNamesAndTypes)
- [TabSeparatedWithNamesAndTypes](/interfaces/formats/TabSeparatedWithNamesAndTypes)
- [JSONCompactEachRowWithNamesAndTypes](/interfaces/formats/JSONCompactEachRowWithNamesAndTypes)
- [JSONCompactStringsEachRowWithNamesAndTypes](/interfaces/formats/JSONCompactStringsEachRowWithNamesAndTypes)
- [RowBinaryWithNamesAndTypes](/interfaces/formats/RowBinaryWithNamesAndTypes)
- [CustomSeparatedWithNamesAndTypes](/interfaces/formats/CustomSeparatedWithNamesAndTypes)

Possible values:

- 0 — Disabled.
- 1 — Enabled.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_import_nested_json","0",0,"Enables or disables the insertion of JSON data with nested objects.

Supported formats:

- [JSONEachRow](/interfaces/formats/JSONEachRow)

Possible values:

- 0 — Disabled.
- 1 — Enabled.

See also:

- [Usage of Nested Structures](/integrations/data-formats/json/other-formats#accessing-nested-json-objects) with the `JSONEachRow` format.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_defaults_for_omitted_fields","1",0,"When performing `INSERT` queries, replace omitted input column values with default values of the respective columns. This option applies to [JSONEachRow](/interfaces/formats/JSONEachRow) (and other JSON formats), [CSV](/interfaces/formats/CSV), [TabSeparated](/interfaces/formats/TabSeparated), [TSKV](/interfaces/formats/TSKV), [Parquet](/interfaces/formats/Parquet), [Arrow](/interfaces/formats/Arrow), [Avro](/interfaces/formats/Avro), [ORC](/interfaces/formats/ORC), [Native](/interfaces/formats/Native) formats and formats with `WithNames`/`WithNamesAndTypes` suffixes.

:::note
When this option is enabled, extended table metadata are sent from server to client. It consumes additional computing resources on the server and can reduce performance.
:::

Possible values:

- 0 — Disabled.
- 1 — Enabled.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_csv_empty_as_default","1",0,"Treat empty fields in CSV input as default values.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_tsv_empty_as_default","0",0,"Treat empty fields in TSV input as default values.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_tsv_enum_as_number","0",0,"Treat inserted enum values in TSV formats as enum indices.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_null_as_default","1",0,"Enables or disables the initialization of [NULL](/sql-reference/syntax#literals) fields with [default values](/sql-reference/statements/create/table#default_values), if data type of these fields is not [nullable](/sql-reference/data-types/nullable).
If column type is not nullable and this setting is disabled, then inserting `NULL` causes an exception. If column type is nullable, then `NULL` values are inserted as is, regardless of this setting.

This setting is applicable for most input formats.

For complex default expressions `input_format_defaults_for_omitted_fields` must be enabled too.

Possible values:

- 0 — Inserting `NULL` into a not nullable column causes an exception.
- 1 — `NULL` fields are initialized with default column values.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_force_null_for_omitted_fields","0",0,"Force initialize omitted fields with null values",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_arrow_case_insensitive_column_matching","0",0,"Ignore case when matching Arrow columns with CH columns.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_orc_row_batch_size","100000",0,"Batch size when reading ORC stripes.",\N,\N,"[]",0,"Int64","100000","",0,"Production"
"25.7.3.13","input_format_orc_case_insensitive_column_matching","0",0,"Ignore case when matching ORC columns with CH columns.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_parquet_case_insensitive_column_matching","0",0,"Ignore case when matching Parquet columns with CH columns.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_parquet_preserve_order","0",0,"Avoid reordering rows when reading from Parquet files. Usually makes it much slower.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_parquet_filter_push_down","1",0,"When reading Parquet files, skip whole row groups based on the WHERE/PREWHERE expressions and min/max statistics in the Parquet metadata.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_parquet_bloom_filter_push_down","1",0,"When reading Parquet files, skip whole row groups based on the WHERE expressions and bloom filter in the Parquet metadata.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_parquet_use_native_reader","0",0,"When reading Parquet files, to use native reader instead of arrow reader.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","input_format_parquet_enable_json_parsing","1",0,"  When reading Parquet files, parse JSON columns as ClickHouse JSON Column.
  ",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_allow_seeks","1",0,"Allow seeks while reading in ORC/Parquet/Arrow input formats.

Enabled by default.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_orc_allow_missing_columns","1",0,"Allow missing columns while reading ORC input formats",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_orc_use_fast_decoder","1",0,"Use a faster ORC decoder implementation.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_orc_filter_push_down","1",0,"When reading ORC files, skip whole stripes or row groups based on the WHERE/PREWHERE expressions, min/max statistics or bloom filter in the ORC metadata.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_orc_reader_time_zone_name","GMT",0,"The time zone name for ORC row reader, the default ORC row reader's time zone is GMT.",\N,\N,"[]",0,"String","GMT","",0,"Production"
"25.7.3.13","input_format_orc_dictionary_as_low_cardinality","1",0,"Treat ORC dictionary encoded columns as LowCardinality columns while reading ORC files.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_parquet_allow_missing_columns","1",0,"Allow missing columns while reading Parquet input formats",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_parquet_local_file_min_bytes_for_seek","8192",0,"Min bytes required for local read (file) to do seek, instead of read with ignore in Parquet input format",\N,\N,"[]",0,"UInt64","8192","",0,"Production"
"25.7.3.13","input_format_parquet_enable_row_group_prefetch","1",0,"Enable row group prefetching during parquet parsing. Currently, only single-threaded parsing can prefetch.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_arrow_allow_missing_columns","1",0,"Allow missing columns while reading Arrow input formats",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","input_format_hive_text_fields_delimiter","",0,"Delimiter between fields in Hive Text File",\N,\N,"[]",0,"Char","","",0,"Production"
"25.7.3.13","input_format_hive_text_collection_items_delimiter","",0,"Delimiter between collection(array or map) items in Hive Text File",\N,\N,"[]",0,"Char","","",0,"Production"
